Date,Year,Month,Day,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,Latitude,Longitude
2022-03-27,2022,3,27,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.034118,0.039,19,36,0.1,0.1,0,1,0.016667,0.1,19,0,1.958333,2.9,6,2,39.055277,-76.878333
2022-03-28,2022,3,28,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.044,11,41,0.143875,0.186,7,,0.1625,0.4,23,,3.620833,12.5,5,11,39.055277,-76.878333
2022-03-28,2022,3,28,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.044,11,41,0.143875,0.186,7,,0.179167,0.6,23,0,3.620833,12.5,5,11,39.055277,-76.878333
2022-03-28,2022,3,28,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.044,11,41,0.125,0.2,7,2,0.1625,0.4,23,,3.620833,12.5,5,11,39.055277,-76.878333
2022-03-28,2022,3,28,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.044,11,41,0.125,0.2,7,2,0.179167,0.6,23,0,3.620833,12.5,5,11,39.055277,-76.878333
2022-03-29,2022,3,29,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.028941,0.046,9,43,0.157609,0.26,23,,0.311111,0.8,0,0,7.627273,26.5,23,25,39.055277,-76.878333
2022-03-29,2022,3,29,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.028941,0.046,9,43,0.157609,0.26,23,,0.4,0.5,17,,7.627273,26.5,23,25,39.055277,-76.878333
2022-03-29,2022,3,29,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.028941,0.046,9,43,0.133333,0.2,6,2,0.311111,0.8,0,0,7.627273,26.5,23,25,39.055277,-76.878333
2022-03-29,2022,3,29,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.028941,0.046,9,43,0.133333,0.2,6,2,0.4,0.5,17,,7.627273,26.5,23,25,39.055277,-76.878333
2022-03-30,2022,3,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.042765,0.05,13,46,0.241583,0.466,2,,0.1375,0.3,11,,14.475,33.7,1,31,39.055277,-76.878333
2022-03-30,2022,3,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.042765,0.05,13,46,0.241583,0.466,2,,0.170833,0.4,8,0,14.475,33.7,1,31,39.055277,-76.878333
2022-03-30,2022,3,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.042765,0.05,13,46,0.254167,0.4,4,5,0.1375,0.3,11,,14.475,33.7,1,31,39.055277,-76.878333
2022-03-30,2022,3,30,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.042765,0.05,13,46,0.254167,0.4,4,5,0.170833,0.4,8,0,14.475,33.7,1,31,39.055277,-76.878333
2022-03-31,2022,3,31,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.043,7,40,0.113625,0.131,3,,0.075,0.3,11,,3.1375,4.6,22,4,39.055277,-76.878333
2022-03-31,2022,3,31,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.043,7,40,0.113625,0.131,3,,0.108333,0.4,9,0,3.1375,4.6,22,4,39.055277,-76.878333
2022-03-31,2022,3,31,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.043,7,40,0.1,0.1,0,1,0.075,0.3,11,,3.1375,4.6,22,4,39.055277,-76.878333
2022-03-31,2022,3,31,"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",Maryland,Prince George's,Beltsville,0.04,0.043,7,40,0.1,0.1,0,1,0.108333,0.4,9,0,3.1375,4.6,22,4,39.055277,-76.878333
2022-01-04,2022,1,4,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009235,0.019,9,18,0.7,1.2,23,14,1.68,3.1,23,4,27.204545,36.8,21,34,36.141875,-115.078742
2022-01-04,2022,1,4,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009235,0.019,9,18,0.7,1.2,23,14,1.8,2.9,23,,27.204545,36.8,21,34,36.141875,-115.078742
2022-01-04,2022,1,4,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009235,0.019,9,18,0.802636,1.844,23,,1.68,3.1,23,4,27.204545,36.8,21,34,36.141875,-115.078742
2022-01-04,2022,1,4,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009235,0.019,9,18,0.802636,1.844,23,,1.8,2.9,23,,27.204545,36.8,21,34,36.141875,-115.078742
2022-01-05,2022,1,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008941,0.019,10,18,0.975,1.6,4,18,1.616667,3.0,2,,27.1,35.8,19,33,36.141875,-115.078742
2022-01-05,2022,1,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008941,0.019,10,18,0.975,1.6,4,18,1.765,3.2,0,4,27.1,35.8,19,33,36.141875,-115.078742
2022-01-05,2022,1,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008941,0.019,10,18,0.939652,1.825,0,,1.616667,3.0,2,,27.1,35.8,19,33,36.141875,-115.078742
2022-01-05,2022,1,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008941,0.019,10,18,0.939652,1.825,0,,1.765,3.2,0,4,27.1,35.8,19,33,36.141875,-115.078742
2022-01-06,2022,1,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007765,0.017,9,16,1.0125,1.6,7,18,2.014286,3.5,8,,26.3,37.1,8,35,36.141875,-115.078742
2022-01-06,2022,1,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007765,0.017,9,16,1.0125,1.6,7,18,2.134783,3.7,6,4,26.3,37.1,8,35,36.141875,-115.078742
2022-01-06,2022,1,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007765,0.017,9,16,1.12013,1.86,22,,2.014286,3.5,8,,26.3,37.1,8,35,36.141875,-115.078742
2022-01-06,2022,1,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007765,0.017,9,16,1.12013,1.86,22,,2.134783,3.7,6,4,26.3,37.1,8,35,36.141875,-115.078742
2022-01-07,2022,1,7,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010471,0.018,9,17,1.270833,2.1,7,24,1.814286,3.6,8,,27.782609,36.3,9,34,36.141875,-115.078742
2022-01-07,2022,1,7,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010471,0.018,9,17,1.270833,2.1,7,24,2.0,4.3,7,6,27.782609,36.3,9,34,36.141875,-115.078742
2022-01-07,2022,1,7,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010471,0.018,9,17,1.168391,2.404,7,,1.814286,3.6,8,,27.782609,36.3,9,34,36.141875,-115.078742
2022-01-07,2022,1,7,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010471,0.018,9,17,1.168391,2.404,7,,2.0,4.3,7,6,27.782609,36.3,9,34,36.141875,-115.078742
2022-01-11,2022,1,11,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010941,0.027,9,25,0.6,1.3,23,15,1.385714,2.9,23,,24.513636,39.0,18,37,36.141875,-115.078742
2022-01-11,2022,1,11,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010941,0.027,9,25,0.6,1.3,23,15,1.382609,3.0,20,4,24.513636,39.0,18,37,36.141875,-115.078742
2022-01-11,2022,1,11,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010941,0.027,9,25,0.724,1.75,22,,1.385714,2.9,23,,24.513636,39.0,18,37,36.141875,-115.078742
2022-01-11,2022,1,11,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.010941,0.027,9,25,0.724,1.75,22,,1.382609,3.0,20,4,24.513636,39.0,18,37,36.141875,-115.078742
2022-01-12,2022,1,12,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007143,0.022,10,20,1.282353,1.6,2,18,2.233333,3.4,23,,30.622222,44.6,19,42,36.141875,-115.078742
2022-01-12,2022,1,12,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007143,0.022,10,20,1.282353,1.6,2,18,2.255,3.6,21,4,30.622222,44.6,19,42,36.141875,-115.078742
2022-01-12,2022,1,12,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007143,0.022,10,20,1.23485,2.071,22,,2.233333,3.4,23,,30.622222,44.6,19,42,36.141875,-115.078742
2022-01-12,2022,1,12,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.007143,0.022,10,20,1.23485,2.071,22,,2.255,3.6,21,4,30.622222,44.6,19,42,36.141875,-115.078742
2022-01-13,2022,1,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.005333,0.014,9,13,1.2625,1.9,2,22,1.871429,3.3,8,,32.431579,44.7,9,42,36.141875,-115.078742
2022-01-13,2022,1,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.005333,0.014,9,13,1.2625,1.9,2,22,1.96087,3.6,8,4,32.431579,44.7,9,42,36.141875,-115.078742
2022-01-13,2022,1,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.005333,0.014,9,13,1.130739,1.901,0,,1.871429,3.3,8,,32.431579,44.7,9,42,36.141875,-115.078742
2022-01-13,2022,1,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.005333,0.014,9,13,1.130739,1.901,0,,1.96087,3.6,8,4,32.431579,44.7,9,42,36.141875,-115.078742
2022-01-15,2022,1,15,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012529,0.029,9,27,0.45,1.4,23,16,1.028571,2.3,20,,25.086957,38.8,17,36,36.141875,-115.078742
2022-01-15,2022,1,15,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012529,0.029,9,27,0.45,1.4,23,16,1.030435,2.7,23,3,25.086957,38.8,17,36,36.141875,-115.078742
2022-01-15,2022,1,15,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012529,0.029,9,27,0.683217,1.908,23,,1.028571,2.3,20,,25.086957,38.8,17,36,36.141875,-115.078742
2022-01-15,2022,1,15,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012529,0.029,9,27,0.683217,1.908,23,,1.030435,2.7,23,3,25.086957,38.8,17,36,36.141875,-115.078742
2022-01-16,2022,1,16,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012765,0.027,9,25,1.041667,1.7,1,19,1.62,2.5,23,,24.743478,37.1,19,35,36.141875,-115.078742
2022-01-16,2022,1,16,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012765,0.027,9,25,1.041667,1.7,1,19,1.59,2.9,22,3,24.743478,37.1,19,35,36.141875,-115.078742
2022-01-16,2022,1,16,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012765,0.027,9,25,1.044913,1.947,22,,1.62,2.5,23,,24.743478,37.1,19,35,36.141875,-115.078742
2022-01-16,2022,1,16,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012765,0.027,9,25,1.044913,1.947,22,,1.59,2.9,22,3,24.743478,37.1,19,35,36.141875,-115.078742
2022-01-17,2022,1,17,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009706,0.022,10,20,1.0375,1.6,1,18,1.785714,3.5,8,,25.726087,37.7,8,35,36.141875,-115.078742
2022-01-17,2022,1,17,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009706,0.022,10,20,1.0375,1.6,1,18,1.856522,3.9,7,4,25.726087,37.7,8,35,36.141875,-115.078742
2022-01-17,2022,1,17,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009706,0.022,10,20,0.967174,1.971,7,,1.785714,3.5,8,,25.726087,37.7,8,35,36.141875,-115.078742
2022-01-17,2022,1,17,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.009706,0.022,10,20,0.967174,1.971,7,,1.856522,3.9,7,4,25.726087,37.7,8,35,36.141875,-115.078742
2022-01-19,2022,1,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014571,0.025,23,23,0.879167,1.4,4,16,1.385714,2.2,8,,24.184615,33.1,20,31,36.141875,-115.078742
2022-01-19,2022,1,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014571,0.025,23,23,0.879167,1.4,4,16,1.469565,2.6,6,3,24.184615,33.1,20,31,36.141875,-115.078742
2022-01-19,2022,1,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014571,0.025,23,23,0.856542,1.721,20,,1.385714,2.2,8,,24.184615,33.1,20,31,36.141875,-115.078742
2022-01-19,2022,1,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014571,0.025,23,23,0.856542,1.721,20,,1.469565,2.6,6,3,24.184615,33.1,20,31,36.141875,-115.078742
2022-01-21,2022,1,21,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033235,0.037,14,34,0.675,1.2,1,14,0.971429,2.3,8,,12.782609,31.0,9,29,36.141875,-115.078742
2022-01-21,2022,1,21,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033235,0.037,14,34,0.675,1.2,1,14,1.06087,2.4,8,3,12.782609,31.0,9,29,36.141875,-115.078742
2022-01-21,2022,1,21,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033235,0.037,14,34,0.517478,1.193,8,,0.971429,2.3,8,,12.782609,31.0,9,29,36.141875,-115.078742
2022-01-21,2022,1,21,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033235,0.037,14,34,0.517478,1.193,8,,1.06087,2.4,8,3,12.782609,31.0,9,29,36.141875,-115.078742
2022-01-24,2022,1,24,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008294,0.02,9,19,0.879167,1.3,1,15,1.614286,2.8,8,,25.447826,38.1,19,36,36.141875,-115.078742
2022-01-24,2022,1,24,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008294,0.02,9,19,0.879167,1.3,1,15,1.647826,3.3,8,4,25.447826,38.1,19,36,36.141875,-115.078742
2022-01-24,2022,1,24,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008294,0.02,9,19,0.898652,1.774,23,,1.614286,2.8,8,,25.447826,38.1,19,36,36.141875,-115.078742
2022-01-24,2022,1,24,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.008294,0.02,9,19,0.898652,1.774,23,,1.647826,3.3,8,4,25.447826,38.1,19,36,36.141875,-115.078742
2022-01-25,2022,1,25,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034235,0.04,10,37,0.616667,1.4,2,16,0.871429,2.7,2,,10.895455,33.8,0,31,36.141875,-115.078742
2022-01-25,2022,1,25,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034235,0.04,10,37,0.616667,1.4,2,16,0.947826,3.6,0,4,10.895455,33.8,0,31,36.141875,-115.078742
2022-01-25,2022,1,25,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034235,0.04,10,37,0.453364,2.042,0,,0.871429,2.7,2,,10.895455,33.8,0,31,36.141875,-115.078742
2022-01-25,2022,1,25,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034235,0.04,10,37,0.453364,2.042,0,,0.947826,3.6,0,4,10.895455,33.8,0,31,36.141875,-115.078742
2022-01-27,2022,1,27,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034529,0.039,14,36,0.725,1.4,2,16,0.8,2.0,8,,12.235,35.8,0,33,36.141875,-115.078742
2022-01-27,2022,1,27,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034529,0.039,14,36,0.725,1.4,2,16,0.891304,2.1,6,3,12.235,35.8,0,33,36.141875,-115.078742
2022-01-27,2022,1,27,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034529,0.039,14,36,0.56787,1.364,0,,0.8,2.0,8,,12.235,35.8,0,33,36.141875,-115.078742
2022-01-27,2022,1,27,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.034529,0.039,14,36,0.56787,1.364,0,,0.891304,2.1,6,3,12.235,35.8,0,33,36.141875,-115.078742
2022-01-29,2022,1,29,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012176,0.029,9,27,1.045833,1.8,3,20,1.457143,2.9,2,,27.908696,41.0,19,39,36.141875,-115.078742
2022-01-29,2022,1,29,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012176,0.029,9,27,1.045833,1.8,3,20,1.521739,3.0,1,4,27.908696,41.0,19,39,36.141875,-115.078742
2022-01-29,2022,1,29,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012176,0.029,9,27,1.031043,2.105,1,,1.457143,2.9,2,,27.908696,41.0,19,39,36.141875,-115.078742
2022-01-29,2022,1,29,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.012176,0.029,9,27,1.031043,2.105,1,,1.521739,3.0,1,4,27.908696,41.0,19,39,36.141875,-115.078742
2022-01-30,2022,1,30,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016929,0.032,10,30,0.925,1.5,4,17,1.38,2.3,2,,23.256522,39.9,18,37,36.141875,-115.078742
2022-01-30,2022,1,30,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016929,0.032,10,30,0.925,1.5,4,17,1.425,2.9,0,3,23.256522,39.9,18,37,36.141875,-115.078742
2022-01-30,2022,1,30,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016929,0.032,10,30,0.999957,2.089,0,,1.38,2.3,2,,23.256522,39.9,18,37,36.141875,-115.078742
2022-01-30,2022,1,30,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016929,0.032,10,30,0.999957,2.089,0,,1.425,2.9,0,3,23.256522,39.9,18,37,36.141875,-115.078742
2022-02-05,2022,2,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.013353,0.031,9,29,0.845833,1.3,2,15,1.428571,2.5,23,,23.734783,38.2,19,36,36.141875,-115.078742
2022-02-05,2022,2,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.013353,0.031,9,29,0.845833,1.3,2,15,1.504348,3.2,20,4,23.734783,38.2,19,36,36.141875,-115.078742
2022-02-05,2022,2,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.013353,0.031,9,29,0.927217,1.658,19,,1.428571,2.5,23,,23.734783,38.2,19,36,36.141875,-115.078742
2022-02-05,2022,2,5,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.013353,0.031,9,29,0.927217,1.658,19,,1.504348,3.2,20,4,23.734783,38.2,19,36,36.141875,-115.078742
2022-02-06,2022,2,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033529,0.043,9,40,0.720833,1.6,1,18,0.8,2.6,2,,12.073913,35.8,3,33,36.141875,-115.078742
2022-02-06,2022,2,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033529,0.043,9,40,0.720833,1.6,1,18,0.85,2.8,0,3,12.073913,35.8,3,33,36.141875,-115.078742
2022-02-06,2022,2,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033529,0.043,9,40,0.541522,1.811,0,,0.8,2.6,2,,12.073913,35.8,3,33,36.141875,-115.078742
2022-02-06,2022,2,6,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.033529,0.043,9,40,0.541522,1.811,0,,0.85,2.8,0,3,12.073913,35.8,3,33,36.141875,-115.078742
2022-02-08,2022,2,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014059,0.027,10,25,0.754167,1.3,3,15,1.257143,2.5,2,,24.872727,37.8,22,35,36.141875,-115.078742
2022-02-08,2022,2,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014059,0.027,10,25,0.754167,1.3,3,15,1.352174,2.6,1,3,24.872727,37.8,22,35,36.141875,-115.078742
2022-02-08,2022,2,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014059,0.027,10,25,0.725773,1.416,1,,1.257143,2.5,2,,24.872727,37.8,22,35,36.141875,-115.078742
2022-02-08,2022,2,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.014059,0.027,10,25,0.725773,1.416,1,,1.352174,2.6,1,3,24.872727,37.8,22,35,36.141875,-115.078742
2022-02-13,2022,2,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.015353,0.035,10,32,0.858333,1.3,3,15,1.46,2.7,23,,20.930435,36.9,19,34,36.141875,-115.078742
2022-02-13,2022,2,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.015353,0.035,10,32,0.858333,1.3,3,15,1.45,2.8,23,3,20.930435,36.9,19,34,36.141875,-115.078742
2022-02-13,2022,2,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.015353,0.035,10,32,0.911217,1.719,22,,1.46,2.7,23,,20.930435,36.9,19,34,36.141875,-115.078742
2022-02-13,2022,2,13,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.015353,0.035,10,32,0.911217,1.719,22,,1.45,2.8,23,3,20.930435,36.9,19,34,36.141875,-115.078742
2022-02-14,2022,2,14,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.035294,0.046,23,43,0.879167,1.6,3,18,1.285714,3.0,8,,16.686957,34.5,0,32,36.141875,-115.078742
2022-02-14,2022,2,14,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.035294,0.046,23,43,0.879167,1.6,3,18,1.404348,3.7,7,4,16.686957,34.5,0,32,36.141875,-115.078742
2022-02-14,2022,2,14,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.035294,0.046,23,43,0.721391,1.785,7,,1.285714,3.0,8,,16.686957,34.5,0,32,36.141875,-115.078742
2022-02-14,2022,2,14,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.035294,0.046,23,43,0.721391,1.785,7,,1.404348,3.7,7,4,16.686957,34.5,0,32,36.141875,-115.078742
2022-02-19,2022,2,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016647,0.038,10,35,0.754167,1.3,1,15,1.3625,2.4,2,,20.7875,39.6,19,37,36.141875,-115.078742
2022-02-19,2022,2,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016647,0.038,10,35,0.754167,1.3,1,15,1.391667,3.1,23,4,20.7875,39.6,19,37,36.141875,-115.078742
2022-02-19,2022,2,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016647,0.038,10,35,0.778792,2.114,23,,1.3625,2.4,2,,20.7875,39.6,19,37,36.141875,-115.078742
2022-02-19,2022,2,19,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.016647,0.038,10,35,0.778792,2.114,23,,1.391667,3.1,23,4,20.7875,39.6,19,37,36.141875,-115.078742
2022-02-20,2022,2,20,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.039765,0.045,22,42,0.8125,1.7,5,19,1.383333,2.9,2,,12.5125,31.7,0,29,36.141875,-115.078742
2022-02-20,2022,2,20,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.039765,0.045,22,42,0.8125,1.7,5,19,1.3,3.0,0,4,12.5125,31.7,0,29,36.141875,-115.078742
2022-02-20,2022,2,20,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.039765,0.045,22,42,0.622042,2.009,0,,1.383333,2.9,2,,12.5125,31.7,0,29,36.141875,-115.078742
2022-02-20,2022,2,20,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.039765,0.045,22,42,0.622042,2.009,0,,1.3,3.0,0,4,12.5125,31.7,0,29,36.141875,-115.078742
2022-01-01,2022,1,1,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.028412,0.04,8,37,0.120565,0.313,23,,-0.366667,-0.3,2,0,3.765217,21.3,23,20,36.141875,-115.078742
2022-01-01,2022,1,1,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.028412,0.04,8,37,0.120565,0.313,23,,-0.3,-0.3,2,,3.765217,21.3,23,20,36.141875,-115.078742
2022-01-01,2022,1,1,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.028412,0.04,8,37,0.105263,0.2,23,2,-0.366667,-0.3,2,0,3.765217,21.3,23,20,36.141875,-115.078742
2022-01-01,2022,1,1,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.028412,0.04,8,37,0.105263,0.2,23,2,-0.3,-0.3,2,,3.765217,21.3,23,20,36.141875,-115.078742
2022-01-08,2022,1,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.018412,0.035,9,32,0.304826,0.77,0,,0.585714,0.8,2,,15.421739,34.5,0,32,36.141875,-115.078742
2022-01-08,2022,1,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.018412,0.035,9,32,0.304826,0.77,0,,0.626087,1.1,0,1,15.421739,34.5,0,32,36.141875,-115.078742
2022-01-08,2022,1,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.018412,0.035,9,32,0.3375,0.7,0,8,0.585714,0.8,2,,15.421739,34.5,0,32,36.141875,-115.078742
2022-01-08,2022,1,8,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.018412,0.035,9,32,0.3375,0.7,0,8,0.626087,1.1,0,1,15.421739,34.5,0,32,36.141875,-115.078742
2022-01-09,2022,1,9,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.020529,0.036,9,33,0.356826,0.984,23,,0.516667,0.8,23,,16.843478,35.1,23,33,36.141875,-115.078742
2022-01-09,2022,1,9,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.020529,0.036,9,33,0.356826,0.984,23,,0.561905,1.4,23,1,16.843478,35.1,23,33,36.141875,-115.078742
2022-01-09,2022,1,9,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.020529,0.036,9,33,0.35,0.5,0,6,0.516667,0.8,23,,16.843478,35.1,23,33,36.141875,-115.078742
2022-01-09,2022,1,9,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.020529,0.036,9,33,0.35,0.5,0,6,0.561905,1.4,23,1,16.843478,35.1,23,33,36.141875,-115.078742
2022-01-10,2022,1,10,4250 Karen Ave,Nevada,Clark,Sunrise Manor,0.011,0.027,8,25,0.673087,1.197,18,,1.042857,1.8,8,,26.965217,41.0,17,39,36.141875,-115.078742
